id,name,license_id,address_number,address_street_name,ssn,annual_income
59511,Newton Laborin,172728,619,Sea Breeze St,239246166,80900
61457,Dewitt Burzlaff,666146,238,Pevensey Rd,850630382,80900
67734,Darrel Kezar,148712,866,Stoney Hill Rd,123855373,80900
72753,Basil Carrithers,438367,1483,Narvick Blvd,334783809,80900
75176,Millicent Kogan,114929,3396,Candace Ave,532015191,80900
76903,Minh Rokos,182774,940,Dellbrook St,925719028,80900
78437,Milagros Sorg,790712,3972,Biltom Blvd,998755265,80900
78601,Barton Gwinner,967411,1165,Donston Rd,687522486,80900
79238,Modesta Acheson,239551,1744,Mooramba Dr,289184742,80900
82976,Pedro Sonnen,813876,2151,Shopton Rd,381040125,80900
83626,Bart Apostal,861770,3952,Leman Dr,942464354,80900
92485,Emanuel Klonoski,268889,2149,W Hampton Way,637613999,80900
93726,Florence Lashbrook,544819,3200,Four Seasons Blvd,327078421,80900
96740,June Mclucas,737494,2730,Old Whitley Wood Ave,387797839,80900
37943,Malik Schockley,432026,409,Greenmead Way,807431007,81000
38336,Oliver Ramones,724744,2230,Sawtell Dr,365796403,81000
42546,Rosia Salberg,183602,3199,Jidana Blvd,623851186,81000
57483,Chia Hartsch,380174,1481,Burney Way,313435250,81000
79701,Marcelino Leard,987369,2990,Tunzi St,500059122,81000
85169,Marine Scheuermann,274323,938,Penbrooke Blvd,577603813,81000
20929,Lacie Surowka,762753,2183,Middleton Way Circle,532178795,81100
31237,Adela Weers,769863,1441,Bargrove Ave,498888607,81100
48133,Chanel Matya,730334,150,Mcgrath Rd,780739377,81100
59438,Lita Popovitch,252983,963,Off Musterfield Way,239748810,81100
63250,Warner Christman,319838,3554,Lucia Blvd,310113734,81100
82540,Maud Messmer,171971,536,Lucille Way,375005381,81100
83790,Jackson Rotter,657847,1545,Pedro Ave,284227043,81100
92185,Bob Wittry,585174,3657,Giadeczka Ave,293827005,81100
19467,Mindy Koria,140937,2271,Valley Dr,853220817,81200
53081,Demetrius Vaughan,513381,2258,Huntsmans Ave,241481222,81200
59894,Mel Justesen,823656,3007,River Access Way,914256603,81200
64478,Elissa Bohney,898647,283,Suburbia Dr,270712153,81200
66308,Claudio Dorka,177945,816,Bonview St,861182487,81200
74978,Chuck Sardinas,238172,2275,Willits Rd,722495469,81200
77051,Arlen Ozawa,842452,3866,Palomares Blvd,701617605,81200
79602,Jerri Bowlick,464627,1518,Halite Blvd,772393663,81200
79817,Dorathy Cosman,859250,3089,Tesimond St,584028383,81200
80034,Hai Palitti,863621,3097,W Bay Ninth Way,396965212,81200
86756,Dana Duker,239799,3518,West Cortez Circle,257025512,81200
95569,Saul Sproull,139116,2631,Ebro Dr,930597766,81200
28408,Andra Liberti,161543,3842,West Klein Circle,801238287,81300
63797,Angelica Villatora,119539,1514,Tinker Rd,922233733,81300
87912,Salome Broll,831494,2013,Gonzales Circle,994747450,81300
94538,Ernesto Kemerly,735871,581,Allanhill Way,441651770,81300
95936,Earnest Rigas,528142,1304,Placer Rd,809472050,81300
96515,Darcie Culliton,489335,1268,Penny St,303177344,81300
98665,Tamika Papai,751621,3220,Cherry Tree Blvd,774392869,81300
19805,Rolando Hagans,943890,1920,Fairway Ridge Blvd,108481018,81400
28862,Otto Rendon,120222,2494,Rosethorn Dr,652662149,81400
35116,Linnea Varda,231955,503,Woodrail Blvd,735565707,81400
38050,Hal Dalene,203261,2528,W Bay Rd,103025619,81400
39657,Chet Kolbe,293263,751,Kunath Dr,837155825,81400
41813,Danuta Odonald,719170,1008,West Wahington St,421350061,81400
60316,Janae Lopresto,316978,2506,Cranworth Ave,620528474,81400
67501,Mike Viker,544978,1649,Fara Way,218506542,81400
68204,Zula Brisbin,702740,1424,Grasdene Blvd,585404403,81400
69217,Tammie Cappel,253689,1122,Quadrille Circle,497627333,81400
70913,Joannie Strei,653947,953,N Kingsdale Ave,693016464,81400
90800,Margie Quilling,818845,1662,Amman St,637414577,81400
26712,Omega Brandstrom,522768,2418,Capen Blvd,940507827,81500
37295,Gertrud Frisell,498285,1257,Roland St,272490647,81500
66974,Norbert Pegelow,980186,509,Weigel Circle,717044576,81500
83744,Phillip Knepper,232580,1236,Silent Valley Dr,287161733,81500
83823,Lee Shumpert,708912,1835,Straub Way,919655142,81500
92241,Colin Wattson,467282,400,Hidden Brook Ave,502722180,81500
18357,Robert Hadlock,412286,302,Cedarville Blvd,471163181,81600
19702,Casandra Marklund,896430,288,Captains Way,477670874,81600
21526,Elisa Fesperman,165105,1094,Houson St,591183897,81600
28595,Patricia Kettler,729647,3826,N Newbridge Circle,236183384,81600
36947,Cheryle Callander,844873,1575,Randys Way,285332202,81600
42369,Lavonna Dames,653006,2013,Bathhurst St,825621621,81600
49525,Francis Hoecker,751014,2149,Benets Way,300894145,81600
66443,Lona Poetter,381816,2431,Roe Downs Blvd,382377902,81600
75400,Timothy Levecke,146165,397,North Dwyer St,577629993,81600
78158,Idalia Heinzman,377596,3940,Arner Rd,242745711,81600
81999,Tu Vey,928018,3205,Muskegon Way,784726644,81600
82468,Patricia Matskin,466406,1183,Thurlstone Dr,605546575,81600
92687,Janae Sahler,994589,93,Marymont St,653698666,81600
94080,Garland Preseren,691374,2405,E Smith Dr,709656006,81600
98633,Milo Dardar,406956,15,Charant Circle,269183058,81600
51845,Odette Lechman,430454,468,Kantor Rd,630978757,81700
63982,Harrison Korzep,653992,955,Windmill Hill Dr,269349737,81700
71793,Florence Garin,203946,2705,Maryanna Rd,850295516,81700
74328,Stuart Manzano,368206,3715,Coldspring St,953889201,81700
80195,Tonisha Laesser,631513,1032,Hall Memorial Way,795060875,81700
81052,Calvin Czelusniak,471483,1516,Northwestern Dr,657531837,81700
87874,Minta Lamond,215785,562,Widdington Way,927823019,81700
90789,Mohammad Arrendondo,975509,1233,Timbarra Rd,888207762,81700
91023,Dwayne Laverdure,818456,208,Scofield Circle,907961848,81700
95238,Landon Beacher,333465,3052,Roseway Rd,647567728,81700
97206,Elizebeth Torgersen,969187,762,Cleworth Hall Ave,733276977,81700
10600,Ahmad Gehrlein,691486,1814,Vernam Rd,442249328,81800
13818,Jamaal Vanhese,462640,1568,Stowell Circle,562145727,81800
39895,Williams Shoulder,957070,1,Wydown Ave,547619948,81800
41857,Kamala Sahler,793777,2411,Auberge Dr,581115936,81800
46117,Alonzo Nuvallie,403283,3852,Everlyn Ave,453297491,81800
70666,Keiko Romanchuk,921998,1931,Horseferry Circle,877189577,81800
81475,Johnson Dietsch,457215,1646,Summer Blvd,342852155,81800
91465,Marcel Nussbaumer,399097,1940,Red Clover Blvd,125591047,81800
94735,Jerrod Stoskopf,390609,2507,Posnett Circle,235436897,81800
96565,Leigha Luman,794483,3077,Wheathelds St,694193970,81800
23393,Scott Cahall,649498,428,Gair Way,391282856,81900
26170,Jessica Mccubbin,430535,3160,Weirich Dr,753587960,81900
29606,Taunya Nowaczyk,793233,2707,Kocher St,129454199,81900
40405,Zane Veldhuizen,426027,1048,South Exit Circle,768351475,81900
48957,Domonique Frenette,971831,3920,Arthill Rd,838234578,81900
66441,Marion Winterfeld,321762,1227,Grazebrook Way,204526571,81900
78921,Willy Bacurin,570829,2793,Claria Circle,161698065,81900
86949,Mauricio Browley,184885,1461,Normandale Highlands Ave,398337160,81900
87629,Jessie Kinneman,735510,1179,Crested Iris Ave,407278069,81900
96094,Joanie Mulanax,479221,37,Purdun Way,343435738,81900
98387,Von Kovacic,505953,2489,Ibex Dr,806673087,81900
12365,Leroy Dae,630341,492,N Vanderpool Circle,888753740,82000
15676,Renate Ashcroft,980664,3033,Boeske Circle,482022026,82000
24173,Contessa Mccalvin,262654,31,Redgum Ave,138916851,82000
45081,Tyrell Dellarose,428356,1509,Cotton Wood Ave,364222812,82000
48990,Scot Heines,875723,2489,Raymus Rd,419604041,82000
51790,Jenifer Karnopp,333681,3299,Remembrance Circle,999824984,82000
53133,Dave Iott,251280,695,White Eagle Circle,223477056,82000
54233,Eartha Grisson,881691,2329,Queen’s Dr,724438170,82000
57250,Terence Hoefle,938667,954,Minerva Way,965645165,82000
62271,Alessandra Aas,416738,879,Pensive St,262228957,82000
63130,Abe Morefield,763488,2275,Sacretariat Blvd,542797114,82000
64798,Jamal Ahner,209391,1679,Cow Hill Dr,825746013,82000
68182,Jules Wichland,368720,2404,Rockhold Creek Blvd,383248836,82000
84650,Myron Kirchgessner,689584,431,W Liberty Rd,410751558,82000
89614,Enriqueta Spratt,558359,2120,Pathways Ave,706233967,82000
95607,Rhonda Shont,667302,1245,Macalvey Dr,350008240,82000
97630,Nicolas Seyfert,263493,1999,Swingingdale Circle,242419658,82000
23880,Elroy Ocacio,729067,1891,Wedge Wood Way,899533179,82100
25388,Deandrea Bockrath,796962,62,Muswell Hill  Pages Dr,767596214,82100
27469,Santos Odebralski,509864,112,South Cypress Dr,807753754,82100
29338,Avery Taran,478075,2393,Kelvedon Hall Way,167104194,82100
44397,Rickie Egnew,711741,3093,Valdeflores Way,893013553,82100
46111,Rene Claypoole,557627,3857,Talmadge Circle,814408655,82100
56181,Beverley Matthees,207830,2790,Ellora Blvd,320927761,82100
63407,Carey Vondoloski,332022,1461,Gifford Pinchot Circle,548793428,82100
78865,Jenine Urry,837357,2589,Algosi Way,493751314,82100
87694,Allen Calder,326576,3267,Carhullen Way,424315849,82100
93699,Daren Ruegsegger,552530,1730,Niemeyer Blvd,509370844,82100
24333,Emanuel Meaux,484203,380,Gebo Circle,808764869,82200
32835,Jasper Jendras,702201,3760,Pio Pica St,132346471,82200
39327,Roxann Adamis,707471,2247,Redmans Ave,580330518,82200
43628,Jere Girardi,956352,2955,Charon Rd,983098186,82200
46406,Mandie Consoli,736637,2771,Firebrick Way,388811950,82200
54532,Mae Caver,617743,3722,Wagele Way,148299453,82200
54817,Guy Bustard,213929,591,Franklin Ave,820850670,82200
67792,Kurt Beydoun,776213,1240,Agostino Dr,847120819,82200
71352,Madge Arif,643944,2635,Quintette Blvd,619566257,82200
76253,Joann Ieng,939959,3991,Airbase Ave,997329049,82200
89343,Ivan Vanfossan,286303,2976,Heartfields Rd,413664596,82200
92604,Florinda Sebeniecher,742950,3176,Merust Rd,755106502,82200
13541,Basil Chrzanowski,124053,3855,Boxmill Way,755878582,82300
24217,Eduardo Mancini,849084,2385,Richland Ave,716961090,82300
32213,Daren Tag,564239,3243,Porsche Preserve Circle,334741506,82300
43190,Edgardo Kulacz,497975,2143,Jelin Ave,385062414,82300
46078,Wesley Poirier,629425,137,Berry Cove Way,163463152,82300
72494,Douglas Has,336335,3957,Nettlebarn Blvd,772075935,82300
94814,Cassidy Galstian,283043,2180,W Blancke Way,665744493,82300
99355,Barry Ezelle,190490,840,Boehmer Dr,294408088,82300
99465,Chester Ruffing,705053,211,Cannon Hill St,956692254,82300
26041,Nickole Wank,904147,453,Turquand Rd,615457046,82400
35745,Werner Ferri,210464,2922,Altenitas Blvd,359363762,82400
45972,Randal Winch,783183,2928,Anamosa St,987444837,82400
48712,Vita Aymond,408225,808,Brakefield Blvd,272893837,82400
55666,Rod Lagasse,469792,527,McDowall Ave,377304498,82400
81507,Salvatore Gumbert,424227,1766,St. Modwen Way,853985024,82400
86502,Alfonso Desautels,415236,573,E Lake Shore Way,698940619,82400
86709,Leda Guarin,712075,3774,Fort Donelson Circle,796507718,82400
95382,Luna Yahl,210127,36,Iron Horse Rd,938499990,82400
10743,Jon Bosten,742855,1283,Kinnaird Circle,337282520,82500
12272,Rogelio Protasewich,315432,43,West Hill Dam Rd,457524598,82500
16153,Lawerence Drissel,221713,1764,Tarabrook Blvd,458895459,82500
48144,Dennis Orandello,310577,532,Loch Blvd,676843243,82500
65427,Deangelo Comerford,518370,2319,Segel Ave,544421393,82500
65861,Vanetta Drennen,259678,1225,W Annandale Circle,334848694,82500
85317,Ezequiel Delessio,292318,1480,Paperbark St,930782978,82500
86461,Debera Ledden,664584,2800,Wind Hill St,652676717,82500
93713,Cleo Soppeland,961509,2965,Mendham Dr,863160076,82500
14153,Florance Sedler,773641,2061,Russel Rd,529431891,82600
31851,Wilson Thumm,626002,2160,East Roosevelt Way,848243464,82600
39714,Rema Mierau,861503,3307,Hinckley Dr,689237046,82600
65469,Oliver Furuyama,103417,2636,E Sumner Circle,138742367,82600
80610,Jone Jappa,893797,1779,Salvia Rd,332579481,82600
83410,Salvatore Grosshans,353834,2265,Grovetown Blvd,999910617,82600
90384,Tula Schaich,952531,585,Arbor Falls Circle,179035836,82600
90866,Joshua Mcthune,885559,1189,Patio Way,249919928,82600
91292,Cliff Picini,893099,2865,Clutha Ave,365233343,82600
92052,Akiko Stabley,529734,3872,Golden Grove St,569077858,82600
95346,Pansy Cokley,545150,1957,Moani Ave,584805141,82600
99493,Lonnie Hammerstad,292180,3681,N Plandome Dr,385534896,82600
12363,Shakira Rennell,216365,1216,E Leeds Infirmary Way,671455007,82700
14216,Delbert Shiring,344686,579,Eatonia Rd,998429601,82700
23264,Thuy Pefferkorn,324823,689,Lee Church Ave,394325677,82700
23291,Fabian Zadeh,169094,3758,Kiora Way,112866542,82700
25364,Athena Stargell,899084,1439,Flater Blvd,260571887,82700
34494,Gonzalo Snoots,956020,3005,Mir Mirou Rd,349944098,82700
35404,Romana Axt,862661,1507,E Craig Ave,333686184,82700
49464,Man Ottrix,445917,952,Ayers Rd,667194581,82700
71191,Summer Bonson,202461,3784,Blackwall Way,896124824,82700
73974,Ronna Boroff,473277,2520,Loma St,862704845,82700
10522,Gilma Hentze,747622,3996,Trapper Way,417345692,82800
14336,Rickie Dougan,647511,1952,Engel Blvd,511819312,82800
39641,Pearle Atkerson,363633,2089,Damson Way,814884551,82800
57064,Isidro Pasqua,876030,1901,Turkey Ridge Ave,215733635,82800
57431,Marisa Teran,700466,1068,Alderue Way,953802292,82800
66857,Loren Trame,816097,1027,Craigton Ave,188636018,82800
72886,Darrel Dipiero,837215,831,Hett St,982576129,82800
87820,Philip Breitenfeldt,156429,3627,Golden View Rd,141291358,82800
20481,Barney Linahan,270828,3384,Timari Dr,772475971,82900
34716,Robyn Niskanen,497706,771,Diellen Rd,945732632,82900
43063,Vinnie Hongach,685795,1988,Cedar Knoll St,340456846,82900
69841,Sharee Salamy,521527,1148,Ober Dr,201217302,82900
73675,Carli Greydanus,278161,1658,E Iowa Rd,164816306,82900
83692,Kecia Laviero,723424,1667,Kingsman Dr,313447032,82900
90672,Ena Carpenter,130177,1942,Tyndale Circle,900400961,82900
99677,Thea Leeks,868709,2106,Wynstone Way,456105494,82900
14602,Damion Zagami,238290,2405,Wade Hill St,132012429,83000
15648,Bernardina Bondoc,160151,3926,Devereux Blvd,776081782,83000
20268,Ela Kalland,774805,3637,Longhouse Circle,878255922,83000
25621,Wilbur Musgraves,959403,1089,E Saint Andrews Circle,876503509,83000
38510,Stormy Lively,893627,1597,Brantwood Dr,617706116,83000
56211,Tony Fassett,692318,1050,Fitzgilbert Ave,353416373,83000
57724,Garth Cancro,526153,3834,Galea Way,713240549,83000
58751,Shanti Oleksy,269000,1236,Van Wagner Way,331139277,83000
66031,Altagracia Silverwood,345158,487,Fulmor Way,880344626,83000
72709,Zenobia Palmese,968382,2439,Park Fair Ave,450589257,83000
73916,Pablo Ouchi,756518,1835,Stevens Ave,780985898,83000
77902,Santiago Leasure,976850,1470,Avenida del Norte Ave,331640928,83000
99670,Nguyet Marcinka,523404,2567,East Marsh Dr,509729630,83000
14020,Neva Crossfield,961633,3203,Desmoulin Rd,861025019,83100
16775,Jesse Delira,946970,2067,The Lakes St,549431211,83100
18810,Annett Mcquiston,717382,2045,N Larrimore Circle,929807054,83100
29972,Dalton Barager,541965,2988,Georgean Blvd,603326700,83100
51872,Laticia Telecky,926467,1963,Von Braun Way,583840786,83100
67262,Rosella Acey,971802,3201,Valla St,578912901,83100
98787,Azalee Lapid,362922,2273,Moretti Ave,230657671,83100
20452,Joey Hultgren,874590,777,Serramar Dr,890403758,83200
24340,Nicky Buri,584173,2869,N Harding Rd,171496440,83200
38065,Berry Magnuson,870773,3304,Bain Bridge Circle,353945389,83200
39426,Noe Locascio,148655,381,Overly Dr,832050151,83200
43544,Don Bohaty,589872,1503,Clairview Circle,508972818,83200
74663,Tammi Hemmen,731801,2135,Redington Way,732581017,83200
75880,Iona Quaas,620005,3847,Kerner Blvd,157277217,83200
83061,Melani Shapley,703613,2491,Kildeer St,429539100,83200
96235,Rosetta Philibert,405574,1936,Nord Way,314243690,83200
13989,Norma Gudroe,585205,2898,Ridgedale Ave,536434829,83300
18573,Israel Havener,139551,2524,Cabe Dr,263267027,83300
22909,Neva Joshua,724657,3250,Haskney Way,763768862,83300
35729,Edward Ambrister,331105,3008,Dupre Rd,132468675,83300
36074,Collene Silvestrini,830163,1327,W Cliff Dr,970073425,83300
42431,Lenora Hertel,918122,2187,Shorthill Way,929680240,83300
96417,Ammie Helsley,494966,1812,Ingolsby Way,832390805,83300
12344,Thaddeus Modin,755580,626,N Plumwood Ave,825710426,83400
18164,Leslie Demary,814242,123,Lambe Ave,225166866,83400
32957,Min Sheltra,458606,3526,Lansdell St,847036454,83400
37050,Steven Kirouac,934088,408,Corbitt Way,796118188,83400
56615,Clare Rzasa,821158,3792,S Colorado Blvd,851015671,83400
56930,Shirleen Them,130802,2801,Purton Rd,800692283,83400
71916,September Muhlestein,948696,208,North Merger Rd,685332460,83400
88754,Moshe Dez,669578,2252,Felsberg Rd,676272578,83400
34491,Norman Kirkley,374487,3515,W Ethel Ave,211047647,83500
46827,Bev Billiter,643591,2316,Franklin Ave,940192302,83500
47657,Stuart Butkus,219432,650,E Wheelock Dr,404876476,83500
59420,Donovan Rogillio,141182,2834,Gardenside Rd,883691079,83500
69267,Teodoro Schwertfager,215601,2459,Pottok Way,922202375,83500
18130,Georgina Petrusky,408608,995,W Palisades Dr,510328795,83600
27976,Liane Mantilia,824741,453,S Torrence Dr,619604575,83600
36144,Fidel Bruker,312107,1099,Kredel St,625786518,83600
56466,Stanley Kozlovsky,609495,792,Breyley Dr,783076705,83600
56534,Christin Knickrehm,655363,3919,Southwest Mount Cedar Way,169804689,83600
78509,Linsey Veltman,114768,3532,Abbey Glen Ave,669960936,83600
79494,Margaret Felicia,155759,59,N Kenmore Dr,194572589,83600
89781,Tracy Moscrip,934854,2921,Cherry Oak Circle,513362961,83600
91049,Lynne Kanarek,733363,3113,Ellis Johnson Way,358583436,83600
91470,Sheldon Riveiro,965251,1157,Najoles Blvd,975469348,83600
94674,Krystin Stopher,763268,1317,Azof Dr,985767206,83600
15804,Laurel Diab,374126,1747,Chruchville Dr,180282024,83700
28193,Terrence Schwallie,315174,3171,Grapevine Way,418442923,83700
54063,Cristy Tygart,399740,3630,E Saint Charles Ave,823998411,83700
78408,Dante Eschen,218173,3447,Franklin Ave,135374633,83700
93634,Mafalda Dufer,364601,1669,Anola Circle,543249795,83700
28455,Odell Makovec,938324,2518,Seaside Blvd,622819590,83800
31537,Brigid Milbradt,653251,3413,Gregory Rd,398416514,83800
48152,Willow Zollinger,354792,2341,Oak Meadow Circle,884504989,83800
50232,Oliva Riha,448651,392,Hollygate Dr,700245174,83800
54789,Nakesha Wrightington,181122,1549,Lauma Rd,538070398,83800
70438,Rocky Segers,678155,2068,Carlysle Circle,717805030,83800
80962,Scottie Highers,616704,39,Clear St,908783724,83800
88012,Dee Standerfer,991450,3624,S Rhodes Circle,830723054,83800
88238,Faustino Sendra,825743,1337,Oerter Circle,857954428,83800
91017,Reva Eke,140997,3771,Mccann Hill Ave,936876708,83800
17886,Dewitt Varas,346601,2305,Hull Dr,431306080,83900
35527,Georgene Slawson,763007,2163,Innovation Dr,382555231,83900
37694,Jan Louthan,948168,2536,Miltiades Circle,294869789,83900
45428,Nelly Schumachor,629834,2515,Zalman St,443061425,83900
62131,Willow Kilkus,699386,1802,Haddaway Dr,808707927,83900
66818,Cheryl Winscott,493619,2054,Rhodin Rd,487517486,83900
71802,Alison Pashley,411667,683,Calimyrna Rd,350846709,83900
73918,Preston Palla,487395,3055,Chalk Mountain Circle,928462639,83900
94494,Virgil Brezeale,766839,2539,Runwick Rd,666299001,83900
20933,Lucien Muehlman,557256,2953,Koorine Circle,439850785,84000
21810,Joe Beinlich,756104,3398,Rosenkranz Way,908429747,84000
25228,Tyesha Boulais,443136,400,E Railroad Ave,109969192,84000
33156,Shavonda Worrell,990447,719,Bramhall Moor St,949230409,84000
53262,Monty Torrico,581628,3788,Barkl Dr,555132316,84000
55334,Mauro Natter,124532,666,Cell Barnes Dr,627780205,84000
85013,Ricardo Grav,227998,2300,N Vermont Ave,782994179,84000
87718,Shirley Yarrington,473435,3424,Howe St,702021907,84000
54693,Jeffry Cade,571546,1955,Treworthy Dr,635334847,84100
64863,Kourtney Boyenga,830472,2837,Fulham St,452727544,84100
68982,Shanika Schlink,863068,3983,Fanwood Circle,764027686,84100
69644,Glenn Aveado,509896,1147,Menteth Point Dr,939695142,84100
79401,Antwan Stutes,813949,2593,Benich Ave,360085657,84100
84266,Jeffrey Masso,392488,1658,South Filbert Ave,304716021,84100
36522,Kim Roscow,247701,3709,Byram Brook Dr,810741443,84200
69778,Tory Sedbrook,362773,2136,Sutton Hill Ave,954624789,84200
74135,Eldridge Feola,859324,3089,Rocklyn Circle,528198929,84200
13857,Elvie Cetta,508000,1581,Maranui Ave,982110755,84300
16030,Mauro Ennen,181777,3537,Burnt Ember Dr,922586200,84300
28426,Celesta Engdahl,465958,2665,Great Circle Circle,880667458,84300
30908,Wilford Frymoyer,889001,2986,Sunnycrest Ave,894978496,84300
34796,Vivien Eikmeier,410022,3574,Lerose Way,502592018,84300
49336,Joe Vanbrunt,555927,526,Clewer Way,840559208,84300
67519,Carla Schoninger,265441,490,Flynn Way,390393631,84300
80841,Jacques Caudel,435487,291,Monks St,553220370,84300
89407,Pei Heavrin,184529,1730,Maslen Ave,919551982,84300
96834,Wesley Baremore,611287,2011,Gibbons Ranch Ave,110337379,84300
18888,Akilah Vida,346382,2859,El Chorlito Ave,932429694,84400
24738,Sandi Laraway,320057,762,Kintyre St,893688352,84400
29729,Claud Benzer,600756,1591,Chaddick Blvd,230925500,84400
38377,Nicola Dapoz,399461,412,Boronga Ave,787003207,84400
41610,Yen Stella,110511,3299,Youngwood Dr,342646799,84400
42180,Cedrick Margolies,919108,986,Sebago Way,472716449,84400
70823,Heriberto Willilams,864954,1810,Marin Oaks St,754624754,84400
80177,Evan Krajewski,300967,2780,Bulmer Blvd,915352287,84400
86484,Ezequiel Sanden,362737,872,Alexanders Dr,875864275,84400
95177,Antwan Spurzem,317500,978,Greylands Blvd,585624753,84400
95213,Georgiann Congdon,810148,956,Portville Blvd,224630607,84400
17157,Daren Ioele,997703,3999,Hamstead Rd,333959263,84500
25820,Rivka Koczera,196401,1589,Lambertina Blvd,410675305,84500
33031,Mitchel Gurry,968565,1156,Maze Circle,632639232,84500
35262,Arnita Suman,675208,1418,Fairstead St,573284584,84500
38995,Amy Coltrain,537719,3664,Bad Munstereifel Blvd,132545140,84500
56482,Tinisha Demattos,301876,814,Orsett Heath Way,770688951,84500
69077,Jona Stulce,404506,2182,East Thomas Grade St,353515773,84500
99840,Hattie Hertel,616502,2614,Father Hurley Rd,941631255,84500
12061,Fritz Boldon,881541,2911,Trawl Circle,876115774,84600
12261,Yajaira Survis,671476,1655,Scaneateles Blvd,341531618,84600
12307,Towanda Orzel,426033,1812,Manzanita Springs St,712229764,84600
22148,Christene Mckaughan,213909,1131,Critten Rd,919576440,84600
22911,Betsey Cervera,678612,2401,Lorain Circle,779882854,84600
62387,Willard Peeling,776758,768,Osward Dr,124754343,84600
71836,Delmar Ruth,922360,2222,Meckiff Way,538365485,84600
76380,Darrin Fonville,602471,1706,Lakebird Rd,843361944,84600
79844,Darnell Spaun,272225,2354,Dogleg St,119680797,84600
83846,Carson Kaplun,183898,2898,Worts Hill Ave,704124814,84600
89802,Stanley Skalak,516311,2905,Gustafson Rd,276993061,84600
96247,Emmanuel Dusenberry,802778,3746,Dura St,719296070,84600
41594,Isadora Ordona,850356,1646,Nesaquake Rd,627323274,84700
44794,Marylouise Matskin,801735,3173,Slaithwaite Radcliffe Ave,787713521,84700
81389,Leopoldo Vandevort,707366,3193,Kirke Ave,168244275,84700
84257,Claudio Eisenhardt,361998,1640,Susquehanna Blvd,228510491,84700
94330,Jon Haldi,638311,3500,Colston Ave,356665148,84700
21236,Ross Nasalroad,116072,1901,Haider Circle,435081102,84800
25745,Angeles Goike,686487,3775,Beeger Circle,819732788,84800
31134,Sylvester Abbinanti,960404,1607,S Cantigny Rd,636145105,84800
51249,Lorenzo Mendler,704897,3265,Broadway Wood Dr,814551368,84800
54585,Yuki Pacheo,380625,708,Aitken Ave,662107254,84800
19009,Thad Wimmer,882924,2549,Brackenlea Blvd,187926062,84900
21014,Wilton Vactor,955679,3096,Oxman Rd,590117431,84900
23803,Darin Bentler,715578,464,Marti Blvd,800993805,84900
25411,Mary Paet,613132,2138,N Whispering Hills Ave,875224175,84900
43277,Toshia Campillo,928872,3794,Beeleigh St,291816345,84900
64661,Stacy Barfknecht,809543,1784,Hanly Ave,121798296,84900
77712,Alysia Englebert,560362,3908,Domingo Blvd,643957844,84900
20877,Bobbie Andzulis,881415,844,Isar Way,218223105,85000
27629,Alesha Derbyshire,707890,2725,Mellersh Hill Ave,592822832,85000
30486,Roseanna Roher,140880,1080,Old Boston St,469221831,85000
36201,Audry Zapatero,337075,2830,E Deer Park Ave,873698661,85000
54842,Gerry Raulino,406842,1040,Hoagland Blvd,705420694,85000
76319,Demetrius Fullmer,863880,3344,Hundreds Ave,168346038,85000
78113,Lorene Blailock,578371,3400,Mixnams Rd,773850831,85000
97404,Dorathy Latino,218566,2633,Argie Ave,864962052,85000
15826,Eliseo Halward,105064,2245,Olde Colony Way,342907407,85100
44212,Jina Pixley,523339,963,West Michigan Rd,457155103,85100
59448,Berta Shirilla,710164,3431,Middle Cross Way,479857023,85100
74270,Jamee Ostertag,923058,1667,Centre Common Dr,780969406,85100
11971,Robert Ghelfi,700149,2127,Nutfield Marsh Way,230490352,85200
15211,Josefina Shaull,651413,2076,Grand Park Blvd,337723796,85200
20177,Hai Sheffield,461677,1160,Sarakal Dr,759276725,85200
20820,Marcelino Peeters,203827,1083,Gamenya Dr,384888827,85200
44615,Bertram Dady,684470,1149,Apgar St,667886202,85200
68607,Thanh Bleakney,521096,1717,Willester Ave,227519424,85200
80307,Steve Koenitzer,279993,1226,Calboro St,269250517,85200
83952,Tesha Talbot,878088,151,Strathgordon Rd,510262698,85200
16324,Daryl Wakins,777881,3528,Schaaf Rd,877338851,85300
35726,Rick Will,342846,522,Dunbarton Ave,980169256,85300
39467,Cherly Vitez,817385,1278,Fulwood Blvd,137613890,85300
46101,Torie Gillyard,451089,1654,E Country Dr,256543000,85300
53032,Russell Belancer,322803,3296,Lakechime St,872293054,85300
53512,Norbert Henkey,518006,3864,Cereza Dr,340781594,85300
55839,Andy Clopper,979730,3008,Wirthman Dr,910411266,85300
56253,Michale Stjohn,815598,574,Cuyler Circle,151652261,85300
65886,Jewel Weerts,279856,3444,Lamplighter Rd,467907054,85300
66944,Kerrie Charlie,917890,1910,Leric Dr,184055462,85300
71604,Noella Lehar,913266,1573,Nicod Rd,169150981,85300
96804,Mathew Sortland,211515,2735,Flonun Way,751022350,85300
24551,Trinidad Lese,696538,1601,Biggerstaff Circle,431334258,85400
25478,Dedra Kolkhorst,350000,2146,Duck Creek Ave,376743150,85400
28903,Betsy Threats,176946,2609,Kensington Circle,562555815,85400
33526,Raleigh Blackstad,383345,859,Norland Rd,428511637,85400
45861,Huey Knickrehm,145284,3961,Desnoyer Rd,653561457,85400
58377,Malorie Kerry,690254,1480,Folds Blvd,251721960,85400
66620,Marcellus Remlinger,949927,796,Hooper Ave,422057407,85400
